LID,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev
LID105957,1_LID_105965_147_length_32612_cov_57.813084,0.0051,32612,0.4945,0.2974,97,4,3,0.5652,0,0.1
LID105957,2_LID_108406_319_length_33793_cov_3042.057049,0.0146,33793,0.5329,1.2074,408,9,4,0.5169,0,0.14
LID105957,3_LID_108304_5458_2674_1100_9120_632_updated,0.011,34219,0.4927,0.8095,277,6,6,0.5356,0,0.13
LID105957,4_LID_107882_345_length_34311_cov_8.59512,0.0147,34311,0.5302,0.9443,324,9,9,0.5456,0,0.17
LID105957,5_LID_105867_65_length_34064_cov_12.309771,0.0176,34064,0.5259,0.9541,325,11,11,0.5968,0,0.2
LID105957,6_LID_107883_492_length_34868_cov_56.276093,0.0165,34868,0.5993,1.2332,430,11,11,0.6684,0,0.16
LID105957,7_LID_105984_101_length_34574_cov_32.439343,0.0129,34574,0.5178,0.9198,318,7,8,0.5728,0,0.15
,,,,,,,,,,,
,,,,,,,,,,,
LID105959,1_LID_105965_147_length_32612_cov_57.813084,0.0032,32612,0.4945,0.2422,79,4,0,0.4742,0,0.07
LID105959,2_LID_108406_319_length_33793_cov_3042.057049,0.0057,33793,0.5329,0.3285,111,3,4,0.5236,0,0.1
LID105959,3_LID_108304_5458_2674_1100_9120_632_updated,0.0063,34219,0.4927,0.4413,151,7,2,0.5593,0,0.1
LID105959,4_LID_107882_345_length_34311_cov_8.59512,0.0103,34311,0.5302,0.6791,233,7,4,0.5,0,0.13
LID105959,5_LID_105867_65_length_34064_cov_12.309771,0.0069,34064,0.5259,0.6928,236,3,4,0.4541,0,0.08
LID105959,6_LID_107883_492_length_34868_cov_56.276093,0.0056,34868,0.5993,0.2782,97,3,3,0.5876,0,0.11
LID105959,7_LID_105984_101_length_34574_cov_32.439343,0.0058,34574,0.5178,0.4049,140,5,2,0.4337,0,0.1
,,,,,,,,,,,
,,,,,,,,,,,
LID105960,1_LID_105965_147_length_32612_cov_57.813084,0.0097,32612,0.4945,0.6286,205,5,5,0.4945,0,0.13
LID105960,2_LID_108406_319_length_33793_cov_3042.057049,0.0079,33793,0.5329,0.5445,184,6,4,0.525,0,0.11
LID105960,3_LID_108304_5458_2674_1100_9120_632_updated,0.0057,34219,0.4927,0.4237,145,2,2,0.55,0,0.09
LID105960,4_LID_107882_345_length_34311_cov_8.59512,0.0054,34311,0.5302,0.5392,185,1,3,0.5948,0,0.07
LID105960,5_LID_105867_65_length_34064_cov_12.309771,0.0107,34064,0.5259,0.7192,245,5,5,0.5433,0,0.13
LID105960,6_LID_107883_492_length_34868_cov_56.276093,0.0139,34868,0.5993,0.9177,320,7,10,0.4916,0,0.15
LID105960,7_LID_105984_101_length_34574_cov_32.439343,0.0097,34574,0.5178,0.5727,198,5,7,0.4311,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105961,1_LID_105965_147_length_32612_cov_57.813084,0.0327,32612,0.4945,2.3734,774,21,19,0.5145,0,0.22
LID105961,2_LID_108406_319_length_33793_cov_3042.057049,0.051,33793,0.5329,2.9977,1013,29,32,0.543,0,0.33
LID105961,3_LID_108304_5458_2674_1100_9120_632_updated,0.0364,34219,0.4927,2.37,811,21,19,0.4965,0,0.26
LID105961,4_LID_107882_345_length_34311_cov_8.59512,0.0395,34311,0.5302,2.5036,859,20,24,0.5771,0,0.3
LID105961,5_LID_105867_65_length_34064_cov_12.309771,0.046,34064,0.5259,2.7331,931,28,27,0.5724,0,0.3
LID105961,6_LID_107883_492_length_34868_cov_56.276093,0.0572,34868,0.5993,3.2752,1142,33,43,0.6158,0,0.35
LID105961,7_LID_105984_101_length_34574_cov_32.439343,0.0342,34574,0.5178,2.3891,826,22,22,0.5261,0,0.24
,,,,,,,,,,,
,,,,,,,,,,,
LID105963,1_LID_105965_147_length_32612_cov_57.813084,0.096,32612,0.4945,7.2826,2375,56,50,0.4982,0,0.37
LID105963,2_LID_108406_319_length_33793_cov_3042.057049,2.8128,33793,0.5329,76.2051,25752,415,410,0.5476,2,2.53
LID105963,3_LID_108304_5458_2674_1100_9120_632_updated,0.0932,34219,0.4927,5.5671,1905,53,42,0.5186,0,0.44
LID105963,4_LID_107882_345_length_34311_cov_8.59512,0.1176,34311,0.5302,6.581,2258,58,64,0.5285,0,0.5
LID105963,5_LID_105867_65_length_34064_cov_12.309771,0.1133,34064,0.5259,6.8225,2324,56,68,0.5274,0,0.46
LID105963,6_LID_107883_492_length_34868_cov_56.276093,0.1511,34868,0.5993,8.644,3014,84,90,0.6259,0,0.58
LID105963,7_LID_105984_101_length_34574_cov_32.439343,0.2602,34574,0.5178,10.612,3669,80,73,0.4903,0,0.89
,,,,,,,,,,,
,,,,,,,,,,,
LID105964,1_LID_105965_147_length_32612_cov_57.813084,0.1682,32612,0.4945,12.6119,4113,27,28,0.4966,0,0.48
LID105964,2_LID_108406_319_length_33793_cov_3042.057049,0.004,33793,0.5329,0.3166,107,2,3,0.5652,0,0.08
LID105964,3_LID_108304_5458_2674_1100_9120_632_updated,0.3836,34219,0.4927,37.7889,12931,6,8,0.5889,0,0.51
LID105964,4_LID_107882_345_length_34311_cov_8.59512,0.0163,34311,0.5302,0.9385,322,10,9,0.5518,0,0.17
LID105964,5_LID_105867_65_length_34064_cov_12.309771,0.0078,34064,0.5259,0.3875,132,5,4,0.4721,0,0.15
LID105964,6_LID_107883_492_length_34868_cov_56.276093,0.0128,34868,0.5993,0.8116,283,6,10,0.6645,0,0.15
LID105964,7_LID_105984_101_length_34574_cov_32.439343,0.0112,34574,0.5178,0.6623,229,6,8,0.5455,0,0.14
,,,,,,,,,,,
,,,,,,,,,,,
LID105965,1_LID_105965_147_length_32612_cov_57.813084,98.4711,32612,0.4945,100,32612,12077,12056,0.495,97,18.66
LID105965,2_LID_108406_319_length_33793_cov_3042.057049,0.017,33793,0.5329,1.0683,361,11,10,0.5104,0,0.17
LID105965,3_LID_108304_5458_2674_1100_9120_632_updated,0.0144,34219,0.4927,0.9673,331,7,7,0.5126,0,0.15
LID105965,4_LID_107882_345_length_34311_cov_8.59512,0.0185,34311,0.5302,1.0347,355,13,12,0.4854,0,0.21
LID105965,5_LID_105867_65_length_34064_cov_12.309771,0.0216,34064,0.5259,1.4003,477,11,14,0.5728,0,0.19
LID105965,6_LID_107883_492_length_34868_cov_56.276093,0.0192,34868,0.5993,1.0956,382,12,11,0.6146,0,0.2
LID105965,7_LID_105984_101_length_34574_cov_32.439343,0.011,34574,0.5178,0.7838,271,8,6,0.5325,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105966,1_LID_105965_147_length_32612_cov_57.813084,0.021,32612,0.4945,1.573,513,10,11,0.5474,0,0.18
LID105966,2_LID_108406_319_length_33793_cov_3042.057049,0.0098,33793,0.5329,0.6037,204,6,7,0.5623,0,0.13
LID105966,3_LID_108304_5458_2674_1100_9120_632_updated,0.0132,34219,0.4927,0.8592,294,9,8,0.4848,0,0.15
LID105966,4_LID_107882_345_length_34311_cov_8.59512,0.013,34311,0.5302,0.9909,340,9,7,0.4889,0,0.14
LID105966,5_LID_105867_65_length_34064_cov_12.309771,0.0129,34064,0.5259,0.7956,271,6,10,0.6136,0,0.16
LID105966,6_LID_107883_492_length_34868_cov_56.276093,0.0188,34868,0.5993,1.4397,502,9,14,0.6913,0,0.16
LID105966,7_LID_105984_101_length_34574_cov_32.439343,0.0102,34574,0.5178,0.538,186,7,6,0.5309,0,0.16
,,,,,,,,,,,
,,,,,,,,,,,
LID105967,1_LID_105965_147_length_32612_cov_57.813084,0.0019,32612,0.4945,0.1932,63,1,1,0.4138,0,0.04
LID105967,2_LID_108406_319_length_33793_cov_3042.057049,0.0101,33793,0.5329,0.6273,212,6,7,0.5982,0,0.13
LID105967,3_LID_108304_5458_2674_1100_9120_632_updated,0.0035,34219,0.4927,0.2689,92,2,1,0.6265,0,0.07
LID105967,4_LID_107882_345_length_34311_cov_8.59512,0.0093,34311,0.5302,0.7024,241,2,8,0.5333,0,0.12
LID105967,5_LID_105867_65_length_34064_cov_12.309771,0.0054,34064,0.5259,0.3581,122,4,2,0.44,0,0.09
LID105967,6_LID_107883_492_length_34868_cov_56.276093,0.0124,34868,0.5993,0.9321,325,6,10,0.5803,0,0.14
LID105967,7_LID_105984_101_length_34574_cov_32.439343,0.0087,34574,0.5178,0.5119,177,7,5,0.5863,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105968,1_LID_105965_147_length_32612_cov_57.813084,0.0161,32612,0.4945,0.647,211,8,10,0.3988,0,0.23
LID105968,2_LID_108406_319_length_33793_cov_3042.057049,0.0145,33793,0.5329,0.8522,288,8,9,0.5845,0,0.16
LID105968,3_LID_108304_5458_2674_1100_9120_632_updated,0.0087,34219,0.4927,0.5143,176,4,6,0.4966,0,0.13
LID105968,4_LID_107882_345_length_34311_cov_8.59512,0.0048,34311,0.5302,0.2419,83,3,3,0.381,0,0.1
LID105968,5_LID_105867_65_length_34064_cov_12.309771,0.0072,34064,0.5259,0.4873,166,5,5,0.5159,0,0.11
LID105968,6_LID_107883_492_length_34868_cov_56.276093,0.0059,34868,0.5993,0.4417,154,3,5,0.74,0,0.09
LID105968,7_LID_105984_101_length_34574_cov_32.439343,0.0056,34574,0.5178,0.3182,110,3,5,0.64,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID105969,1_LID_105965_147_length_32612_cov_57.813084,0.0107,32612,0.4945,0.3894,127,7,7,0.4813,0,0.18
LID105969,2_LID_108406_319_length_33793_cov_3042.057049,0.0184,33793,0.5329,1.3731,464,9,11,0.5588,0,0.17
LID105969,3_LID_108304_5458_2674_1100_9120_632_updated,0.0163,34219,0.4927,1.1806,404,8,7,0.4685,0,0.17
LID105969,4_LID_107882_345_length_34311_cov_8.59512,0.0128,34311,0.5302,0.7345,252,9,8,0.4705,0,0.17
LID105969,5_LID_105867_65_length_34064_cov_12.309771,0.017,34064,0.5259,0.9482,323,12,10,0.4763,0,0.2
LID105969,6_LID_107883_492_length_34868_cov_56.276093,0.0199,34868,0.5993,1.216,424,10,13,0.5918,0,0.2
LID105969,7_LID_105984_101_length_34574_cov_32.439343,0.0104,34574,0.5178,0.8099,280,4,9,0.5057,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID105971,1_LID_105965_147_length_32612_cov_57.813084,0.0154,32612,0.4945,0.831,271,7,10,0.6353,0,0.2
LID105971,2_LID_108406_319_length_33793_cov_3042.057049,0.0363,33793,0.5329,1.3819,467,17,6,0.4717,0,0.36
LID105971,3_LID_108304_5458_2674_1100_9120_632_updated,4.4781,34219,0.4927,96.4552,33006,597,589,0.4959,4,2.75
LID105971,4_LID_107882_345_length_34311_cov_8.59512,0.0127,34311,0.5302,0.7082,243,9,7,0.5824,0,0.17
LID105971,5_LID_105867_65_length_34064_cov_12.309771,0.0209,34064,0.5259,0.9864,336,6,10,0.5653,0,0.22
LID105971,6_LID_107883_492_length_34868_cov_56.276093,0.0102,34868,0.5993,0.608,212,7,5,0.6298,0,0.15
LID105971,7_LID_105984_101_length_34574_cov_32.439343,0.0094,34574,0.5178,0.5409,187,7,5,0.5481,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105973,1_LID_105965_147_length_32612_cov_57.813084,0.0024,32612,0.4945,0.2422,79,1,2,0.4762,0,0.05
LID105973,2_LID_108406_319_length_33793_cov_3042.057049,0.0267,33793,0.5329,1.9649,664,6,8,0.448,0,0.2
LID105973,3_LID_108304_5458_2674_1100_9120_632_updated,0.0144,34219,0.4927,0.9878,338,8,9,0.4904,0,0.15
LID105973,4_LID_107882_345_length_34311_cov_8.59512,0.0076,34311,0.5302,0.4547,156,3,7,0.4346,0,0.12
LID105973,5_LID_105867_65_length_34064_cov_12.309771,0.0119,34064,0.5259,0.731,249,8,6,0.5442,0,0.16
LID105973,6_LID_107883_492_length_34868_cov_56.276093,0.0146,34868,0.5993,1.2246,427,8,8,0.607,0,0.14
LID105973,7_LID_105984_101_length_34574_cov_32.439343,0.0046,34574,0.5178,0.1504,52,3,3,0.4353,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105974,1_LID_105965_147_length_32612_cov_57.813084,0.0032,32612,0.4945,0.3189,104,0,2,0.4561,0,0.06
LID105974,2_LID_108406_319_length_33793_cov_3042.057049,0.0119,33793,0.5329,0.7783,263,7,5,0.4676,0,0.15
LID105974,3_LID_108304_5458_2674_1100_9120_632_updated,0.0078,34219,0.4927,0.4208,144,5,5,0.4562,0,0.14
LID105974,4_LID_107882_345_length_34311_cov_8.59512,0.0045,34311,0.5302,0.3119,107,2,4,0.5935,0,0.09
LID105974,5_LID_105867_65_length_34064_cov_12.309771,0.0134,34064,0.5259,0.8279,282,6,7,0.5213,0,0.17
LID105974,6_LID_107883_492_length_34868_cov_56.276093,0.0141,34868,0.5993,0.8633,301,11,7,0.627,0,0.16
LID105974,7_LID_105984_101_length_34574_cov_32.439343,0.0041,34574,0.5178,0.1822,63,3,2,0.3662,0,0.11
,,,,,,,,,,,
,,,,,,,,,,,
LID105975,1_LID_105965_147_length_32612_cov_57.813084,0.0074,32612,0.4945,0.3956,129,2,6,0.4768,0,0.14
LID105975,2_LID_108406_319_length_33793_cov_3042.057049,0.0011,33793,0.5329,0.0562,19,1,1,0.6154,0,0.05
LID105975,3_LID_108304_5458_2674_1100_9120_632_updated,0.0105,34219,0.4927,0.7277,249,4,6,0.4873,0,0.13
LID105975,4_LID_107882_345_length_34311_cov_8.59512,0.0093,34311,0.5302,0.5479,188,6,5,0.5525,0,0.15
LID105975,5_LID_105867_65_length_34064_cov_12.309771,0.0159,34064,0.5259,1.0715,365,10,9,0.412,0,0.17
LID105975,6_LID_107883_492_length_34868_cov_56.276093,0.0141,34868,0.5993,1.2447,434,4,5,0.5827,0,0.13
LID105975,7_LID_105984_101_length_34574_cov_32.439343,0.0041,34574,0.5178,0.2487,86,2,3,0.5959,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID105976,1_LID_105965_147_length_32612_cov_57.813084,0.0089,32612,0.4945,0.4876,159,6,5,0.4948,0,0.13
LID105976,2_LID_108406_319_length_33793_cov_3042.057049,0.0177,33793,0.5329,1.0268,347,9,12,0.5082,0,0.19
LID105976,3_LID_108304_5458_2674_1100_9120_632_updated,0.0128,34219,0.4927,0.9381,321,5,6,0.5,0,0.14
LID105976,4_LID_107882_345_length_34311_cov_8.59512,0.018,34311,0.5302,1.2562,431,10,11,0.5218,0,0.17
LID105976,5_LID_105867_65_length_34064_cov_12.309771,0.0178,34064,0.5259,1.0245,349,9,13,0.5186,0,0.21
LID105976,6_LID_107883_492_length_34868_cov_56.276093,0.0163,34868,0.5993,0.8145,284,12,6,0.632,0,0.2
LID105976,7_LID_105984_101_length_34574_cov_32.439343,0.0105,34574,0.5178,0.8272,286,4,7,0.589,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID105977,1_LID_105965_147_length_32612_cov_57.813084,0.0285,32612,0.4945,2.0483,668,9,5,0.4474,0,0.21
LID105977,2_LID_108406_319_length_33793_cov_3042.057049,0.0062,33793,0.5329,0.6155,208,3,5,0.5625,0,0.08
LID105977,3_LID_108304_5458_2674_1100_9120_632_updated,0.0022,34219,0.4927,0.2192,75,2,1,0.6154,0,0.05
LID105977,4_LID_107882_345_length_34311_cov_8.59512,0.0048,34311,0.5302,0.3089,106,3,2,0.5944,0,0.09
LID105977,5_LID_105867_65_length_34064_cov_12.309771,0.0067,34064,0.5259,0.4638,158,3,4,0.6286,0,0.1
LID105977,6_LID_107883_492_length_34868_cov_56.276093,0.0057,34868,0.5993,0.4876,170,5,3,0.7192,0,0.09
LID105977,7_LID_105984_101_length_34574_cov_32.439343,0.0062,34574,0.5178,0.5409,187,3,4,0.54,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID105979,1_LID_105965_147_length_32612_cov_57.813084,0.0129,32612,0.4945,0.7819,255,10,6,0.4953,0,0.17
LID105979,2_LID_108406_319_length_33793_cov_3042.057049,0.0199,33793,0.5329,1.2133,410,10,12,0.5705,0,0.2
LID105979,3_LID_108304_5458_2674_1100_9120_632_updated,0.0146,34219,0.4927,1.017,348,8,11,0.501,0,0.15
LID105979,4_LID_107882_345_length_34311_cov_8.59512,0.021,34311,0.5302,1.1367,390,13,10,0.4828,0,0.22
LID105979,5_LID_105867_65_length_34064_cov_12.309771,0.0122,34064,0.5259,0.8513,290,9,7,0.5291,0,0.14
LID105979,6_LID_107883_492_length_34868_cov_56.276093,0.9718,34868,0.5993,25.1004,8752,20,25,0.6927,0,1.72
LID105979,7_LID_105984_101_length_34574_cov_32.439343,0.0276,34574,0.5178,1.5677,542,19,16,0.5584,0,0.25
,,,,,,,,,,,
,,,,,,,,,,,
LID105980,1_LID_105965_147_length_32612_cov_57.813084,0.0316,32612,0.4945,1.9318,630,17,19,0.5048,0,0.25
LID105980,2_LID_108406_319_length_33793_cov_3042.057049,0.0231,33793,0.5329,1.6157,546,13,13,0.5549,0,0.2
LID105980,3_LID_108304_5458_2674_1100_9120_632_updated,0.0208,34219,0.4927,1.4436,494,12,14,0.4743,0,0.2
LID105980,4_LID_107882_345_length_34311_cov_8.59512,0.02,34311,0.5302,1.329,456,12,13,0.4779,0,0.19
LID105980,5_LID_105867_65_length_34064_cov_12.309771,0.0249,34064,0.5259,1.5119,515,15,14,0.5018,0,0.22
LID105980,6_LID_107883_492_length_34868_cov_56.276093,0.0526,34868,0.5993,3.2494,1133,31,28,0.6386,0,0.33
LID105980,7_LID_105984_101_length_34574_cov_32.439343,0.0378,34574,0.5178,2.2358,773,23,20,0.5205,0,0.28
,,,,,,,,,,,
,,,,,,,,,,,
LID105981,1_LID_105965_147_length_32612_cov_57.813084,0.0022,32612,0.4945,0.138,45,1,2,0.6316,0,0.06
LID105981,2_LID_108406_319_length_33793_cov_3042.057049,0,33793,0.5329,0,0,0,0,0,0,0
LID105981,3_LID_108304_5458_2674_1100_9120_632_updated,0,34219,0.4927,0,0,0,0,0,0,0
LID105981,4_LID_107882_345_length_34311_cov_8.59512,0,34311,0.5302,0,0,0,0,0,0,0
LID105981,5_LID_105867_65_length_34064_cov_12.309771,0.0006,34064,0.5259,0.0587,20,1,0,0.2,0,0.02
LID105981,6_LID_107883_492_length_34868_cov_56.276093,0.0013,34868,0.5993,0.066,23,1,1,0.8696,0,0.05
LID105981,7_LID_105984_101_length_34574_cov_32.439343,0,34574,0.5178,0,0,0,0,0,0,0
,,,,,,,,,,,
,,,,,,,,,,,
LID105982,1_LID_105965_147_length_32612_cov_57.813084,0.0075,32612,0.4945,0.5121,167,4,5,0.4979,0,0.11
LID105982,2_LID_108406_319_length_33793_cov_3042.057049,0.0154,33793,0.5329,0.9677,327,7,8,0.5076,0,0.16
LID105982,3_LID_108304_5458_2674_1100_9120_632_updated,0.0051,34219,0.4927,0.5114,175,2,3,0.5,0,0.07
LID105982,4_LID_107882_345_length_34311_cov_8.59512,0.0146,34311,0.5302,0.6791,233,9,10,0.5359,0,0.19
LID105982,5_LID_105867_65_length_34064_cov_12.309771,0.0128,34064,0.5259,0.9012,307,8,8,0.4831,0,0.14
LID105982,6_LID_107883_492_length_34868_cov_56.276093,0.0073,34868,0.5993,0.4789,167,5,4,0.6226,0,0.11
LID105982,7_LID_105984_101_length_34574_cov_32.439343,0.0086,34574,0.5178,0.4743,164,5,6,0.5487,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105983,1_LID_105965_147_length_32612_cov_57.813084,0.0024,32612,0.4945,0.1533,50,2,1,0.369,0,0.06
LID105983,2_LID_108406_319_length_33793_cov_3042.057049,0.0014,33793,0.5329,0.071,24,1,1,0.72,0,0.05
LID105983,3_LID_108304_5458_2674_1100_9120_632_updated,0.0008,34219,0.4927,0.0789,27,0,1,0.5556,0,0.03
LID105983,4_LID_107882_345_length_34311_cov_8.59512,0.0028,34311,0.5302,0.2798,96,1,3,0.5,0,0.05
LID105983,5_LID_105867_65_length_34064_cov_12.309771,0.0042,34064,0.5259,0.2789,95,4,2,0.6918,0,0.08
LID105983,6_LID_107883_492_length_34868_cov_56.276093,0.002,34868,0.5993,0.1348,47,1,2,0.4648,0,0.06
LID105983,7_LID_105984_101_length_34574_cov_32.439343,0.0036,34574,0.5178,0.0897,31,2,2,0.6774,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID105984,1_LID_105965_147_length_32612_cov_57.813084,0.0102,32612,0.4945,0.5734,187,6,7,0.506,0,0.15
LID105984,2_LID_108406_319_length_33793_cov_3042.057049,0.0156,33793,0.5329,0.9026,305,12,7,0.5815,0,0.18
LID105984,3_LID_108304_5458_2674_1100_9120_632_updated,0.0101,34219,0.4927,0.754,258,5,7,0.5356,0,0.12
LID105984,4_LID_107882_345_length_34311_cov_8.59512,0.008,34311,0.5302,0.3672,126,6,5,0.547,0,0.14
LID105984,5_LID_105867_65_length_34064_cov_12.309771,0.0033,34064,0.5259,0.1673,57,2,2,0.5088,0,0.08
LID105984,6_LID_107883_492_length_34868_cov_56.276093,0.0124,34868,0.5993,0.6539,228,9,6,0.6537,0,0.17
LID105984,7_LID_105984_101_length_34574_cov_32.439343,54.7181,34574,0.5178,100,34574,6929,6948,0.5186,53,11.6
,,,,,,,,,,,
,,,,,,,,,,,
LID105985,1_LID_105965_147_length_32612_cov_57.813084,0.0867,32612,0.4945,5.3999,1761,48,53,0.4526,0,0.4
LID105985,2_LID_108406_319_length_33793_cov_3042.057049,0.0954,33793,0.5329,5.7112,1930,59,50,0.543,0,0.44
LID105985,3_LID_108304_5458_2674_1100_9120_632_updated,0.0568,34219,0.4927,3.9481,1351,34,32,0.4677,0,0.3
LID105985,4_LID_107882_345_length_34311_cov_8.59512,0.0761,34311,0.5302,4.3893,1506,45,50,0.5078,0,0.42
LID105985,5_LID_105867_65_length_34064_cov_12.309771,0.0855,34064,0.5259,5.5631,1895,49,53,0.5416,0,0.39
LID105985,6_LID_107883_492_length_34868_cov_56.276093,0.1088,34868,0.5993,6.7971,2370,75,63,0.6318,0,0.45
LID105985,7_LID_105984_101_length_34574_cov_32.439343,0.0671,34574,0.5178,4.1042,1419,35,46,0.514,0,0.39
,,,,,,,,,,,
,,,,,,,,,,,
LID105986,1_LID_105965_147_length_32612_cov_57.813084,0.0071,32612,0.4945,0.3557,116,3,5,0.5948,0,0.12
LID105986,2_LID_108406_319_length_33793_cov_3042.057049,0.0034,33793,0.5329,0.2545,86,3,1,0.5,0,0.07
LID105986,3_LID_108304_5458_2674_1100_9120_632_updated,0.0091,34219,0.4927,0.488,167,6,5,0.2941,0,0.15
LID105986,4_LID_107882_345_length_34311_cov_8.59512,0.0081,34311,0.5302,0.5159,177,5,5,0.4737,0,0.12
LID105986,5_LID_105867_65_length_34064_cov_12.309771,0.0023,34064,0.5259,0.226,77,1,2,0.5,0,0.05
LID105986,6_LID_107883_492_length_34868_cov_56.276093,0.0106,34868,0.5993,0.565,197,7,6,0.6206,0,0.14
LID105986,7_LID_105984_101_length_34574_cov_32.439343,0.0093,34574,0.5178,0.6103,211,4,5,0.4845,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105987,1_LID_105965_147_length_32612_cov_57.813084,0.0067,32612,0.4945,0.5059,165,5,3,0.5236,0,0.1
LID105987,2_LID_108406_319_length_33793_cov_3042.057049,0.025,33793,0.5329,1.1689,395,11,16,0.5338,0,0.26
LID105987,3_LID_108304_5458_2674_1100_9120_632_updated,0.0104,34219,0.4927,0.8153,279,8,3,0.5461,0,0.12
LID105987,4_LID_107882_345_length_34311_cov_8.59512,0.0096,34311,0.5302,0.5975,205,7,6,0.5103,0,0.13
LID105987,5_LID_105867_65_length_34064_cov_12.309771,0.0198,34064,0.5259,1.1126,379,12,12,0.4774,0,0.2
LID105987,6_LID_107883_492_length_34868_cov_56.276093,0.0155,34868,0.5993,1.0898,380,8,9,0.5992,0,0.17
LID105987,7_LID_105984_101_length_34574_cov_32.439343,0.0104,34574,0.5178,0.7983,276,6,4,0.507,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID105988,1_LID_105965_147_length_32612_cov_57.813084,0.0167,32612,0.4945,1.2327,402,11,7,0.4822,0,0.16
LID105988,2_LID_108406_319_length_33793_cov_3042.057049,0.009,33793,0.5329,0.9026,305,4,4,0.5333,0,0.09
LID105988,3_LID_108304_5458_2674_1100_9120_632_updated,0.007,34219,0.4927,0.5582,191,4,5,0.4685,0,0.1
LID105988,4_LID_107882_345_length_34311_cov_8.59512,0.0104,34311,0.5302,0.7082,243,6,8,0.5315,0,0.14
LID105988,5_LID_105867_65_length_34064_cov_12.309771,0.0133,34064,0.5259,0.8044,274,7,10,0.5483,0,0.15
LID105988,6_LID_107883_492_length_34868_cov_56.276093,0.0254,34868,0.5993,1.4541,507,16,18,0.6148,0,0.23
LID105988,7_LID_105984_101_length_34574_cov_32.439343,0.0103,34574,0.5178,0.6768,234,6,4,0.5126,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID105989,1_LID_105965_147_length_32612_cov_57.813084,0.3772,32612,0.4945,22.5714,7361,67,70,0.4997,0,0.8
LID105989,2_LID_108406_319_length_33793_cov_3042.057049,0.032,33793,0.5329,1.8495,625,20,21,0.454,0,0.27
LID105989,3_LID_108304_5458_2674_1100_9120_632_updated,0.0314,34219,0.4927,2.1801,746,26,12,0.4746,0,0.22
LID105989,4_LID_107882_345_length_34311_cov_8.59512,0.0323,34311,0.5302,1.9236,660,19,18,0.5318,0,0.26
LID105989,5_LID_105867_65_length_34064_cov_12.309771,0.0252,34064,0.5259,1.688,575,15,15,0.5389,0,0.21
LID105989,6_LID_107883_492_length_34868_cov_56.276093,0.1085,34868,0.5993,5.9481,2074,49,43,0.6407,0,0.49
LID105989,7_LID_105984_101_length_34574_cov_32.439343,0.0376,34574,0.5178,2.4325,841,20,25,0.5172,0,0.26
,,,,,,,,,,,
,,,,,,,,,,,
LID105990,1_LID_105965_147_length_32612_cov_57.813084,0.0041,32612,0.4945,0.3281,107,2,3,0.5214,0,0.08
LID105990,2_LID_108406_319_length_33793_cov_3042.057049,0.0044,33793,0.5329,0.3078,104,3,3,0.5034,0,0.08
LID105990,3_LID_108304_5458_2674_1100_9120_632_updated,0.0075,34219,0.4927,0.5815,199,3,6,0.4824,0,0.1
LID105990,4_LID_107882_345_length_34311_cov_8.59512,0.0094,34311,0.5302,0.682,234,6,5,0.5793,0,0.12
LID105990,5_LID_105867_65_length_34064_cov_12.309771,0.0068,34064,0.5259,0.5842,199,5,3,0.4979,0,0.09
LID105990,6_LID_107883_492_length_34868_cov_56.276093,0.0747,34868,0.5993,7.0781,2468,8,11,0.6229,0,0.28
LID105990,7_LID_105984_101_length_34574_cov_32.439343,0.0059,34574,0.5178,0.431,149,4,3,0.4385,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID105991,1_LID_105965_147_length_32612_cov_57.813084,0.0098,32612,0.4945,0.8279,270,5,4,0.5591,0,0.11
LID105991,2_LID_108406_319_length_33793_cov_3042.057049,0.009,33793,0.5329,0.5741,194,6,5,0.5623,0,0.12
LID105991,3_LID_108304_5458_2674_1100_9120_632_updated,0.007,34219,0.4927,0.4734,162,4,5,0.5391,0,0.11
LID105991,4_LID_107882_345_length_34311_cov_8.59512,0.004,34311,0.5302,0.2332,80,1,4,0.4722,0,0.08
LID105991,5_LID_105867_65_length_34064_cov_12.309771,0.0053,34064,0.5259,0.3493,119,3,3,0.5476,0,0.09
LID105991,6_LID_107883_492_length_34868_cov_56.276093,0.0027,34868,0.5993,0.195,68,1,2,0.449,0,0.07
